Date Time, Water Level, Sigma, I, L 
2020-06-30 19:00,2.446,0.115,0,0
2020-06-30 20:00,1.835,0.115,0,0
2020-06-30 21:00,1.802,0.089,0,0
2020-06-30 22:00,2.259,0.102,0,0
2020-06-30 23:00,3.095,0.098,0,0
2020-07-01 00:00,4.138,0.115,0,0
2020-07-01 01:00,5.113,0.098,0,0
2020-07-01 02:00,6.031,0.144,0,0
2020-07-01 03:00,6.619,0.115,0,0
2020-07-01 04:00,6.563,0.141,0,0
2020-07-01 05:00,5.890,0.112,0,0
2020-07-01 06:00,4.614,0.118,0,0
2020-07-01 07:00,3.020,0.118,0,0
2020-07-01 08:00,1.678,0.105,0,0
2020-07-01 09:00,0.674,0.105,0,0
2020-07-01 10:00,0.326,0.098,0,0
2020-07-01 11:00,0.421,0.095,0,0
2020-07-01 12:00,1.041,0.105,0,0
2020-07-01 13:00,1.924,0.082,0,0
2020-07-01 14:00,2.833,0.098,0,0
2020-07-01 15:00,3.722,0.131,0,0
2020-07-01 16:00,4.358,0.108,0,0
2020-07-01 17:00,4.663,0.075,0,0
2020-07-01 18:00,4.358,0.112,0,0
2020-07-01 19:00,3.768,0.089,0,0
2020-07-01 20:00,3.108,0.105,0,0
2020-07-01 21:00,2.551,0.079,0,0
2020-07-01 22:00,2.478,0.112,0,0
2020-07-01 23:00,2.898,0.128,0,0
2020-07-02 00:00,3.738,0.128,0,0
2020-07-02 01:00,4.686,0.112,0,0
2020-07-02 02:00,5.749,0.105,0,0
2020-07-02 03:00,6.586,0.092,0,0
2020-07-02 04:00,7.131,0.056,0,0
2020-07-02 05:00,6.842,0.102,0,0
2020-07-02 06:00,5.930,0.095,0,0
2020-07-02 07:00,4.444,0.092,0,0
2020-07-02 08:00,2.655,0.105,0,0
2020-07-02 09:00,1.222,0.082,0,0
2020-07-02 10:00,0.211,0.108,0,0
2020-07-02 11:00,-0.153,0.085,0,0
2020-07-02 12:00,0.060,0.098,0,0
2020-07-02 13:00,0.808,0.135,0,0
2020-07-02 14:00,1.816,0.066,0,0
2020-07-02 15:00,2.875,0.085,0,0
2020-07-02 16:00,3.810,0.082,0,0
2020-07-02 17:00,4.598,0.112,0,0
2020-07-02 18:00,4.844,0.089,0,0
2020-07-02 19:00,4.690,0.082,0,0
2020-07-02 20:00,4.138,0.075,0,0
2020-07-02 21:00,3.528,0.075,0,0
2020-07-02 22:00,2.911,0.072,0,0
2020-07-02 23:00,2.856,0.079,0,0
2020-07-03 00:00,3.361,0.082,0,0
2020-07-03 01:00,4.096,0.098,0,0
2020-07-03 02:00,5.116,0.072,0,0
2020-07-03 03:00,6.110,0.098,0,0
2020-07-03 04:00,6.901,0.072,0,0
2020-07-03 05:00,7.265,0.069,0,0
2020-07-03 06:00,6.776,0.082,0,0
2020-07-03 07:00,5.644,0.075,0,0
2020-07-03 08:00,3.837,0.079,0,0
2020-07-03 09:00,2.094,0.092,0,0
2020-07-03 10:00,0.657,0.075,0,0
2020-07-03 11:00,-0.278,0.085,0,0
2020-07-03 12:00,-0.671,0.082,0,0
2020-07-03 13:00,-0.356,0.112,0,0
2020-07-03 14:00,0.487,0.092,0,0
2020-07-03 15:00,1.681,0.075,0,0
2020-07-03 16:00,2.790,0.095,0,0
2020-07-03 17:00,3.840,0.138,0,0
2020-07-03 18:00,4.608,0.082,0,0
2020-07-03 19:00,4.870,0.102,0,0
2020-07-03 20:00,4.627,0.095,0,0
2020-07-03 21:00,4.152,0.092,0,0
2020-07-03 22:00,3.410,0.082,0,0
2020-07-03 23:00,2.872,0.135,0,0
2020-07-04 00:00,2.911,0.085,0,0
2020-07-04 01:00,3.400,0.102,0,0
2020-07-04 02:00,4.224,0.075,0,0
2020-07-04 03:00,5.264,0.098,0,0
2020-07-04 04:00,6.163,0.095,0,0
2020-07-04 05:00,6.878,0.092,0,0
2020-07-04 06:00,6.996,0.098,0,0
2020-07-04 07:00,6.369,0.092,0,0
2020-07-04 08:00,5.028,0.089,0,0
2020-07-04 09:00,3.187,0.121,0,0
2020-07-04 10:00,1.455,0.115,0,0
2020-07-04 11:00,0.044,0.092,0,0
2020-07-04 12:00,-0.770,0.102,0,0
2020-07-04 13:00,-0.993,0.089,0,0
2020-07-04 14:00,-0.576,0.085,0,0
2020-07-04 15:00,0.464,0.105,0,0
2020-07-04 16:00,1.668,0.102,0,0
2020-07-04 17:00,2.875,0.112,0,0
2020-07-04 18:00,3.932,0.095,0,0
2020-07-04 19:00,4.654,0.128,0,0
2020-07-04 20:00,4.877,0.095,0,0
2020-07-04 21:00,4.637,0.125,0,0
2020-07-04 22:00,4.056,0.128,0,0
2020-07-04 23:00,3.423,0.138,0,0
2020-07-05 00:00,3.007,0.125,0,0
2020-07-05 01:00,3.052,0.115,0,0
2020-07-05 02:00,3.682,0.118,0,0
2020-07-05 03:00,4.480,0.118,0,0
2020-07-05 04:00,5.454,0.085,0,0
2020-07-05 05:00,6.294,0.135,0,0
2020-07-05 06:00,6.862,0.102,0,0
2020-07-05 07:00,6.839,0.128,0,0
2020-07-05 08:00,5.986,0.085,0,0
2020-07-05 09:00,4.552,0.098,0,0
2020-07-05 10:00,2.649,0.085,0,0
2020-07-05 11:00,0.999,0.108,0,0
2020-07-05 12:00,-0.281,0.108,0,0
2020-07-05 13:00,-1.022,0.085,0,0
2020-07-05 14:00,-1.045,0.095,0,0
2020-07-05 15:00,-0.484,0.115,0,0
2020-07-05 16:00,0.710,0.092,0,0
2020-07-05 17:00,1.907,0.092,0,0
2020-07-05 18:00,3.125,0.112,0,0
2020-07-05 19:00,4.155,0.085,0,0
2020-07-05 20:00,4.762,0.079,0,0
2020-07-05 21:00,4.995,0.079,0,0
2020-07-05 22:00,4.673,0.079,0,0
2020-07-05 23:00,4.027,0.079,0,0
2020-07-06 00:00,3.364,0.072,0,0
2020-07-06 01:00,2.987,0.089,0,0
2020-07-06 02:00,3.131,0.089,0,0
2020-07-06 03:00,3.807,0.089,0,0
2020-07-06 04:00,4.650,0.092,0,0
2020-07-06 05:00,5.523,0.072,0,0
2020-07-06 06:00,6.228,0.092,0,0
2020-07-06 07:00,6.658,0.072,0,0
2020-07-06 08:00,6.481,0.098,0,0
2020-07-06 09:00,5.543,0.079,0,0
2020-07-06 10:00,3.978,0.092,0,0
2020-07-06 11:00,2.140,0.092,0,0
2020-07-06 12:00,0.651,0.079,0,0
2020-07-06 13:00,-0.537,0.102,0,0
2020-07-06 14:00,-1.016,0.095,0,0
2020-07-06 15:00,-0.914,0.089,0,0
2020-07-06 16:00,-0.110,0.092,0,0
2020-07-06 17:00,1.038,0.075,0,0
2020-07-06 18:00,2.295,0.072,0,0
2020-07-06 19:00,3.489,0.108,0,0
2020-07-06 20:00,4.312,0.066,0,0
2020-07-06 21:00,4.919,0.075,0,0
2020-07-06 22:00,4.919,0.075,0,0
2020-07-06 23:00,4.526,0.079,0,0
2020-07-07 00:00,3.869,0.072,0,0
2020-07-07 01:00,3.141,0.069,0,0
2020-07-07 02:00,2.997,0.069,0,0
2020-07-07 03:00,3.151,0.082,0,0
2020-07-07 04:00,3.866,0.085,0,0
2020-07-07 05:00,4.719,0.079,0,0
2020-07-07 06:00,5.480,0.079,0,0
2020-07-07 07:00,6.094,0.062,0,0
2020-07-07 08:00,6.337,0.059,0,0
2020-07-07 09:00,5.940,0.059,0,0
2020-07-07 10:00,4.916,0.069,0,0
2020-07-07 11:00,3.256,0.066,0,0
2020-07-07 12:00,1.510,0.075,0,0
2020-07-07 13:00,0.169,0.056,0,0
2020-07-07 14:00,-0.694,0.069,0,0
2020-07-07 15:00,-0.990,0.056,0,0
2020-07-07 16:00,-0.648,0.062,0,0
2020-07-07 17:00,0.287,0.056,0,0
2020-07-07 18:00,1.455,0.059,0,0
2020-07-07 19:00,2.678,0.069,0,0
2020-07-07 20:00,3.735,0.075,0,0
2020-07-07 21:00,4.558,0.062,0,0
2020-07-07 22:00,4.926,0.046,0,0
2020-07-07 23:00,4.841,0.072,0,0
2020-07-08 00:00,4.332,0.066,0,0
2020-07-08 01:00,3.686,0.056,0,0
2020-07-08 02:00,3.105,0.062,0,0
2020-07-08 03:00,2.915,0.079,0,0
2020-07-08 04:00,3.256,0.062,0,0
2020-07-08 05:00,3.876,0.059,0,0
2020-07-08 06:00,4.667,0.062,0,0
2020-07-08 07:00,5.362,0.072,0,0
2020-07-08 08:00,5.818,0.062,0,0
2020-07-08 09:00,6.002,0.056,0,0
2020-07-08 10:00,5.447,0.052,0,0
2020-07-08 11:00,4.388,0.072,0,0
2020-07-08 12:00,2.747,0.072,0,0
2020-07-08 13:00,1.314,0.066,0,0
2020-07-08 14:00,0.211,0.056,0,0
2020-07-08 15:00,-0.425,0.052,0,0
2020-07-08 16:00,-0.442,0.049,0,0
2020-07-08 17:00,0.051,0.072,0,0
2020-07-08 18:00,1.031,0.056,0,0
2020-07-08 19:00,2.226,0.059,0,0
2020-07-08 20:00,3.321,0.075,0,0
2020-07-08 21:00,4.234,0.072,0,0
2020-07-08 22:00,4.932,0.069,0,0
2020-07-08 23:00,5.041,0.049,0,0
2020-07-09 00:00,4.857,0.066,0,0
2020-07-09 01:00,4.270,0.069,0,0
2020-07-09 02:00,3.591,0.069,0,0
2020-07-09 03:00,3.197,0.072,0,0
2020-07-09 04:00,3.059,0.089,0,0
2020-07-09 05:00,3.469,0.082,0,0
2020-07-09 06:00,3.955,0.062,0,0
2020-07-09 07:00,4.634,0.056,0,0
2020-07-09 08:00,5.260,0.069,0,0
2020-07-09 09:00,5.638,0.069,0,0
2020-07-09 10:00,5.589,0.052,0,0
2020-07-09 11:00,5.011,0.062,0,0
2020-07-09 12:00,3.830,0.059,0,0
2020-07-09 13:00,2.426,0.059,0,0
2020-07-09 14:00,1.235,0.066,0,0
2020-07-09 15:00,0.356,0.052,0,0
2020-07-09 16:00,-0.045,0.069,0,0
2020-07-09 17:00,0.208,0.052,0,0
2020-07-09 18:00,0.776,0.059,0,0
2020-07-09 19:00,1.730,0.049,0,0
2020-07-09 20:00,2.826,0.062,0,0
2020-07-09 21:00,3.791,0.059,0,0
2020-07-09 22:00,4.634,0.075,0,0
2020-07-09 23:00,5.106,0.056,0,0
2020-07-10 00:00,5.172,0.052,0,0
2020-07-10 01:00,4.837,0.052,0,0
2020-07-10 02:00,4.204,0.056,0,0
2020-07-10 03:00,3.499,0.069,0,0
2020-07-10 04:00,3.066,0.049,0,0
2020-07-10 05:00,3.030,0.046,0,0
2020-07-10 06:00,3.331,0.059,0,0
2020-07-10 07:00,3.774,0.056,0,0
2020-07-10 08:00,4.352,0.043,0,0
2020-07-10 09:00,4.804,0.046,0,0
2020-07-10 10:00,5.106,0.043,0,0
2020-07-10 11:00,4.955,0.043,0,0
2020-07-10 12:00,4.335,0.049,0,0
2020-07-10 13:00,3.338,0.046,0,0
2020-07-10 14:00,2.055,0.059,0,0
2020-07-10 15:00,1.169,0.036,0,0
2020-07-10 16:00,0.536,0.033,0,0
2020-07-10 17:00,0.300,0.039,0,0
2020-07-10 18:00,0.723,0.039,0,0
2020-07-10 19:00,1.373,0.039,0,0
2020-07-10 20:00,2.337,0.049,0,0
2020-07-10 21:00,3.279,0.046,0,0
2020-07-10 22:00,4.178,0.052,0,0
2020-07-10 23:00,4.804,0.056,0,0
2020-07-11 00:00,5.185,0.049,0,0
2020-07-11 01:00,5.060,0.052,0,0
2020-07-11 02:00,4.568,0.059,0,0
2020-07-11 03:00,3.892,0.043,0,0
2020-07-11 04:00,3.134,0.046,0,0
2020-07-11 05:00,2.797,0.043,0,0
2020-07-11 06:00,2.698,0.049,0,0
2020-07-11 07:00,2.957,0.046,0,0
2020-07-11 08:00,3.358,0.039,0,0
2020-07-11 09:00,3.899,0.049,0,0
2020-07-11 10:00,4.283,0.049,0,0
2020-07-11 11:00,4.558,0.043,0,0
2020-07-11 12:00,4.414,0.052,0,0
2020-07-11 13:00,3.853,0.052,0,0
2020-07-11 14:00,2.954,0.049,0,0
2020-07-11 15:00,2.012,0.056,0,0
2020-07-11 16:00,1.235,0.039,0,0
2020-07-11 17:00,0.844,0.033,0,0
2020-07-11 18:00,0.874,0.030,0,0
2020-07-11 19:00,1.248,0.036,0,0
2020-07-11 20:00,2.022,0.043,0,0
2020-07-11 21:00,2.934,0.052,0,0
2020-07-11 22:00,3.794,0.049,0,0
2020-07-11 23:00,4.575,0.043,0,0
2020-07-12 00:00,5.139,0.046,0,0
2020-07-12 01:00,5.201,0.036,0,0
2020-07-12 02:00,5.044,0.052,0,0
2020-07-12 03:00,4.434,0.069,0,0
2020-07-12 04:00,3.666,0.056,0,0
2020-07-12 05:00,2.967,0.052,0,0
2020-07-12 06:00,2.501,0.062,0,0
2020-07-12 07:00,2.465,0.043,0,0
2020-07-12 08:00,2.600,0.052,0,0
2020-07-12 09:00,3.030,0.043,0,0
2020-07-12 10:00,3.426,0.046,0,0
2020-07-12 11:00,3.840,0.039,0,0
2020-07-12 12:00,4.086,0.046,0,0
2020-07-12 13:00,3.968,0.046,0,0
2020-07-12 14:00,3.633,0.056,0,0
2020-07-12 15:00,2.987,0.056,0,0
2020-07-12 16:00,2.288,0.046,0,0
2020-07-12 17:00,1.697,0.046,0,0
2020-07-12 18:00,1.494,0.039,0,0
2020-07-12 19:00,1.619,0.049,0,0
2020-07-12 20:00,2.055,0.036,0,0
2020-07-12 21:00,2.757,0.059,0,0
2020-07-12 22:00,3.574,0.059,0,0
2020-07-12 23:00,4.411,0.062,0,0
2020-07-13 00:00,5.041,0.052,0,0
2020-07-13 01:00,5.513,0.043,0,0
2020-07-13 02:00,5.484,0.056,0,0
2020-07-13 03:00,5.044,0.056,0,0
2020-07-13 04:00,4.335,0.056,0,0
2020-07-13 05:00,3.486,0.072,0,0
2020-07-13 06:00,2.738,0.052,0,0
2020-07-13 07:00,2.295,0.046,0,0
2020-07-13 08:00,2.150,0.036,0,0
2020-07-13 09:00,2.363,0.033,0,0
2020-07-13 10:00,2.698,0.043,0,0
2020-07-13 11:00,3.164,0.059,0,0
2020-07-13 12:00,3.587,0.043,0,0
2020-07-13 13:00,3.889,0.049,0,0
2020-07-13 14:00,3.896,0.043,0,0
2020-07-13 15:00,3.643,0.056,0,0
2020-07-13 16:00,3.167,0.059,0,0
2020-07-13 17:00,2.623,0.049,0,0
2020-07-13 18:00,2.193,0.072,0,0
2020-07-13 19:00,2.088,0.052,0,0
2020-07-13 20:00,2.265,0.052,0,0
2020-07-13 21:00,2.662,0.052,0,0
2020-07-13 22:00,3.413,0.072,0,0
2020-07-13 23:00,4.125,0.062,0,0
2020-07-14 00:00,4.926,0.062,0,0
2020-07-14 01:00,5.487,0.056,0,0
2020-07-14 02:00,5.674,0.056,0,0
2020-07-14 03:00,5.549,0.052,0,0
2020-07-14 04:00,4.962,0.052,0,0
2020-07-14 05:00,4.076,0.052,0,0
2020-07-14 06:00,3.066,0.052,0,0
2020-07-14 07:00,2.337,0.062,0,0
2020-07-14 08:00,1.799,0.059,0,0
2020-07-14 09:00,1.625,0.052,0,0
2020-07-14 10:00,1.842,0.059,0,0
2020-07-14 11:00,2.291,0.046,0,0
2020-07-14 12:00,2.764,0.059,0,0
2020-07-14 13:00,3.295,0.046,0,0
2020-07-14 14:00,3.636,0.052,0,0
2020-07-14 15:00,3.807,0.036,0,0
2020-07-14 16:00,3.696,0.046,0,0
2020-07-14 17:00,3.325,0.049,0,0
2020-07-14 18:00,2.918,0.056,0,0
2020-07-14 19:00,2.580,0.072,0,0
2020-07-14 20:00,2.429,0.062,0,0
2020-07-14 21:00,2.738,0.069,0,0
2020-07-14 22:00,3.069,0.056,0,0
2020-07-14 23:00,3.837,0.062,0,0
2020-07-15 00:00,4.562,0.075,0,0
2020-07-15 01:00,5.231,0.066,0,0
2020-07-15 02:00,5.720,0.052,0,0
2020-07-15 03:00,5.749,0.046,0,0
2020-07-15 04:00,5.447,0.049,0,0
2020-07-15 05:00,4.693,0.043,0,0
2020-07-15 06:00,3.558,0.052,0,0
2020-07-15 07:00,2.577,0.052,0,0
2020-07-15 08:00,1.655,0.036,0,0
2020-07-15 09:00,1.232,0.043,0,0
2020-07-15 10:00,1.107,0.043,0,0
2020-07-15 11:00,1.455,0.043,0,0
2020-07-15 12:00,1.881,0.049,0,0
2020-07-15 13:00,2.534,0.049,0,0
2020-07-15 14:00,3.069,0.059,0,0
2020-07-15 15:00,3.643,0.039,0,0
2020-07-15 16:00,3.905,0.046,0,0
2020-07-15 17:00,4.001,0.039,0,0
2020-07-15 18:00,3.696,0.043,0,0
2020-07-15 19:00,3.344,0.049,0,0
2020-07-15 20:00,3.013,0.049,0,0
2020-07-15 21:00,2.918,0.046,0,0
2020-07-15 22:00,3.066,0.049,0,0
2020-07-15 23:00,3.617,0.059,0,0
2020-07-16 00:00,4.332,0.059,0,0
2020-07-16 01:00,5.051,0.059,0,0
2020-07-16 02:00,5.595,0.062,0,0
2020-07-16 03:00,6.018,0.046,0,0
2020-07-16 04:00,6.048,0.039,0,0
2020-07-16 05:00,5.405,0.056,0,0
2020-07-16 06:00,4.460,0.049,0,0
2020-07-16 07:00,3.102,0.059,0,0
2020-07-16 08:00,2.042,0.049,0,0
2020-07-16 09:00,1.189,0.039,0,0
2020-07-16 10:00,0.753,0.052,0,0
2020-07-16 11:00,0.707,0.059,0,0
2020-07-16 12:00,1.143,0.046,0,0
2020-07-16 13:00,1.816,0.049,0,0
2020-07-16 14:00,2.593,0.059,0,0
2020-07-16 15:00,3.318,0.059,0,0
2020-07-16 16:00,3.896,0.043,0,0
2020-07-16 17:00,4.234,0.052,0,0
2020-07-16 18:00,4.312,0.036,0,0
2020-07-16 19:00,3.971,0.049,0,0
2020-07-16 20:00,3.630,0.049,0,0
2020-07-16 21:00,3.226,0.066,0,0
2020-07-16 22:00,3.141,0.043,0,0
2020-07-16 23:00,3.387,0.059,0,0
2020-07-17 00:00,3.905,0.056,0,0
2020-07-17 01:00,4.729,0.059,0,0
2020-07-17 02:00,5.385,0.062,0,0
2020-07-17 03:00,5.976,0.052,0,0
2020-07-17 04:00,6.232,0.059,0,0
2020-07-17 05:00,6.002,0.066,0,0
2020-07-17 06:00,5.221,0.059,0,0
2020-07-17 07:00,3.948,0.085,0,0
2020-07-17 08:00,2.678,0.049,0,0
2020-07-17 09:00,1.474,0.049,0,0
2020-07-17 10:00,0.625,0.075,0,0
2020-07-17 11:00,0.349,0.056,0,0
2020-07-17 12:00,0.385,0.049,0,0
2020-07-17 13:00,0.995,0.049,0,0
2020-07-17 14:00,1.822,0.039,0,0
2020-07-17 15:00,2.669,0.059,0,0
2020-07-17 16:00,3.545,0.059,0,0
2020-07-17 17:00,4.178,0.059,0,0
2020-07-17 18:00,4.486,0.059,0,0
2020-07-17 19:00,4.457,0.056,0,0
2020-07-17 20:00,4.129,0.052,0,0
2020-07-17 21:00,3.682,0.049,0,0
2020-07-17 22:00,3.262,0.052,0,0
2020-07-17 23:00,3.249,0.046,0,0
2020-07-18 00:00,3.673,0.072,0,0
2020-07-18 01:00,4.247,0.072,0,0
2020-07-18 02:00,5.119,0.079,0,0
2020-07-18 03:00,5.782,0.059,0,0
2020-07-18 04:00,6.448,0.056,0,0
2020-07-18 05:00,6.530,0.052,0,0
2020-07-18 06:00,6.094,0.056,0,0
2020-07-18 07:00,4.978,0.072,0,0
2020-07-18 08:00,3.564,0.072,0,0
2020-07-18 09:00,1.996,0.066,0,0
2020-07-18 10:00,0.887,0.062,0,0
2020-07-18 11:00,0.165,0.049,0,0
2020-07-18 12:00,-0.097,0.049,0,0
2020-07-18 13:00,0.231,0.046,0,0
2020-07-18 14:00,0.963,0.046,0,0
2020-07-18 15:00,1.989,0.052,0,0
2020-07-18 16:00,2.980,0.059,0,0
2020-07-18 17:00,3.869,0.072,0,0
2020-07-18 18:00,4.427,0.069,0,0
2020-07-18 19:00,4.690,0.066,0,0
2020-07-18 20:00,4.591,0.062,0,0
2020-07-18 21:00,4.171,0.062,0,0
2020-07-18 22:00,3.659,0.052,0,0
2020-07-18 23:00,3.338,0.066,0,0
2020-07-19 00:00,3.430,0.056,0,0
2020-07-19 01:00,3.899,0.075,0,0
2020-07-19 02:00,4.591,0.082,0,0
2020-07-19 03:00,5.474,0.072,0,0
2020-07-19 04:00,6.143,0.069,0,0
2020-07-19 05:00,6.629,0.066,0,0
2020-07-19 06:00,6.533,0.052,0,0
2020-07-19 07:00,5.828,0.075,0,0
2020-07-19 08:00,4.496,0.089,0,0
2020-07-19 09:00,2.839,0.079,0,0
2020-07-19 10:00,1.415,0.082,0,0
2020-07-19 11:00,0.228,0.089,0,0
2020-07-19 12:00,-0.301,0.059,0,0
2020-07-19 13:00,-0.327,0.049,0,0
2020-07-19 14:00,0.142,0.056,0,0
2020-07-19 15:00,1.100,0.056,0,0
2020-07-19 16:00,2.249,0.062,0,0
2020-07-19 17:00,3.282,0.072,0,0
2020-07-19 18:00,4.184,0.072,0,0
2020-07-19 19:00,4.686,0.062,0,0
2020-07-19 20:00,4.896,0.056,0,0
2020-07-19 21:00,4.617,0.052,0,0
2020-07-19 22:00,4.070,0.069,0,0
2020-07-19 23:00,3.554,0.059,0,0
2020-07-20 00:00,3.272,0.056,0,0
2020-07-20 01:00,3.509,0.056,0,0
2020-07-20 02:00,4.089,0.056,0,0
2020-07-20 03:00,4.955,0.062,0,0
2020-07-20 04:00,5.746,0.069,0,0
2020-07-20 05:00,6.488,0.075,0,0
2020-07-20 06:00,6.832,0.046,0,0
2020-07-20 07:00,6.537,0.072,0,0
2020-07-20 08:00,5.523,0.072,0,0
2020-07-20 09:00,3.997,0.072,0,0
2020-07-20 10:00,2.265,0.072,0,0
2020-07-20 11:00,0.821,0.052,0,0
2020-07-20 12:00,-0.228,0.085,0,0
2020-07-20 13:00,-0.622,0.062,0,0
2020-07-20 14:00,-0.517,0.066,0,0
2020-07-20 15:00,0.247,0.079,0,0
2020-07-20 16:00,1.317,0.066,0,0
2020-07-20 17:00,2.468,0.066,0,0
2020-07-20 18:00,3.535,0.062,0,0
2020-07-20 19:00,4.358,0.069,0,0
2020-07-20 20:00,4.821,0.062,0,0
2020-07-20 21:00,4.877,0.056,0,0
2020-07-20 22:00,4.457,0.059,0,0
2020-07-20 23:00,3.896,0.072,0,0
2020-07-21 00:00,3.367,0.059,0,0
2020-07-21 01:00,3.154,0.069,0,0
2020-07-21 02:00,3.574,0.075,0,0
2020-07-21 03:00,4.224,0.062,0,0
2020-07-21 04:00,5.162,0.066,0,0
2020-07-21 05:00,5.966,0.072,0,0
2020-07-21 06:00,6.665,0.059,0,0
2020-07-21 07:00,6.888,0.072,0,0
2020-07-21 08:00,6.376,0.069,0,0
2020-07-21 09:00,5.175,0.072,0,0
2020-07-21 10:00,3.407,0.072,0,0
2020-07-21 11:00,1.757,0.066,0,0
2020-07-21 12:00,0.375,0.059,0,0
2020-07-21 13:00,-0.514,0.056,0,0
2020-07-21 14:00,-0.789,0.072,0,0
2020-07-21 15:00,-0.415,0.072,0,0
2020-07-21 16:00,0.464,0.049,0,0
2020-07-21 17:00,1.720,0.062,0,0
2020-07-21 18:00,2.892,0.082,0,0
2020-07-21 19:00,4.001,0.072,0,0
2020-07-21 20:00,4.729,0.066,0,0
2020-07-21 21:00,5.093,0.056,0,0
2020-07-21 22:00,4.873,0.082,0,0
2020-07-21 23:00,4.434,0.075,0,0
2020-07-22 00:00,3.715,0.059,0,0
2020-07-22 01:00,3.118,0.069,0,0
2020-07-22 02:00,3.118,0.066,0,0
2020-07-22 03:00,3.584,0.062,0,0
2020-07-22 04:00,4.414,0.069,0,0
2020-07-22 05:00,5.283,0.082,0,0
2020-07-22 06:00,6.153,0.072,0,0
2020-07-22 07:00,6.632,0.079,0,0
2020-07-22 08:00,6.786,0.072,0,0
2020-07-22 09:00,6.094,0.075,0,0
2020-07-22 10:00,4.719,0.069,0,0
2020-07-22 11:00,3.010,0.085,0,0
2020-07-22 12:00,1.419,0.066,0,0
2020-07-22 13:00,0.103,0.079,0,0
2020-07-22 14:00,-0.684,0.075,0,0
2020-07-22 15:00,-0.652,0.079,0,0
2020-07-22 16:00,-0.127,0.089,0,0
2020-07-22 17:00,0.992,0.079,0,0
2020-07-22 18:00,2.291,0.062,0,0
2020-07-22 19:00,3.387,0.066,0,0
2020-07-22 20:00,4.460,0.072,0,0
2020-07-22 21:00,5.041,0.066,0,0
2020-07-22 22:00,5.175,0.046,0,0
2020-07-22 23:00,4.759,0.072,0,0
2020-07-23 00:00,4.168,0.066,0,0
2020-07-23 01:00,3.377,0.043,0,0
2020-07-23 02:00,2.816,0.059,0,0
2020-07-23 03:00,2.944,0.059,0,0
2020-07-23 04:00,3.518,0.062,0,0
2020-07-23 05:00,4.362,0.059,0,0
2020-07-23 06:00,5.231,0.069,0,0
2020-07-23 07:00,6.025,0.066,0,0
2020-07-23 08:00,6.530,0.059,0,0
2020-07-23 09:00,6.451,0.075,0,0
2020-07-23 10:00,5.612,0.082,0,0
2020-07-23 11:00,4.178,0.075,0,0
2020-07-23 12:00,2.478,0.062,0,0
2020-07-23 13:00,0.923,0.059,0,0
2020-07-23 14:00,-0.025,0.059,0,0
2020-07-23 15:00,-0.616,0.059,0,0
2020-07-23 16:00,-0.383,0.072,0,0
2020-07-23 17:00,0.342,0.069,0,0
2020-07-23 18:00,1.461,0.066,0,0
2020-07-23 19:00,2.721,0.062,0,0
2020-07-23 20:00,3.883,0.066,0,0
2020-07-23 21:00,4.821,0.069,0,0
2020-07-23 22:00,5.293,0.075,0,0
2020-07-23 23:00,5.198,0.062,0,0
2020-07-24 00:00,4.696,0.062,0,0
2020-07-24 01:00,3.843,0.056,0,0
2020-07-24 02:00,2.954,0.049,0,0
2020-07-24 03:00,2.472,0.052,0,0
2020-07-24 04:00,2.688,0.062,0,0
2020-07-24 05:00,3.230,0.046,0,0
2020-07-24 06:00,4.165,0.056,0,0
2020-07-24 07:00,4.929,0.072,0,0
2020-07-24 08:00,5.654,0.072,0,0
2020-07-24 09:00,6.084,0.062,0,0
2020-07-24 10:00,5.946,0.062,0,0
2020-07-24 11:00,5.136,0.082,0,0
2020-07-24 12:00,3.787,0.069,0,0
2020-07-24 13:00,2.206,0.075,0,0
2020-07-24 14:00,0.904,0.052,0,0
2020-07-24 15:00,0.018,0.052,0,0
2020-07-24 16:00,-0.232,0.056,0,0
2020-07-24 17:00,0.054,0.069,0,0
2020-07-24 18:00,0.959,0.066,0,0
2020-07-24 19:00,2.140,0.075,0,0
2020-07-24 20:00,3.384,0.072,0,0
2020-07-24 21:00,4.493,0.069,0,0
2020-07-24 22:00,5.205,0.059,0,0
2020-07-24 23:00,5.546,0.059,0,0
2020-07-25 00:00,5.280,0.049,0,0
2020-07-25 01:00,4.611,0.075,0,0
2020-07-25 02:00,3.587,0.062,0,0
2020-07-25 03:00,2.692,0.059,0,0
2020-07-25 04:00,2.301,0.049,0,0
2020-07-25 05:00,2.468,0.052,0,0
2020-07-25 06:00,2.964,0.052,0,0
2020-07-25 07:00,3.712,0.062,0,0
2020-07-25 08:00,4.624,0.059,0,0
2020-07-25 09:00,5.221,0.066,0,0
2020-07-25 10:00,5.585,0.062,0,0
2020-07-25 11:00,5.477,0.062,0,0
2020-07-25 12:00,4.722,0.056,0,0
2020-07-25 13:00,3.449,0.059,0,0
2020-07-25 14:00,2.049,0.072,0,0
2020-07-25 15:00,1.058,0.046,0,0
2020-07-25 16:00,0.365,0.062,0,0
2020-07-25 17:00,0.323,0.066,0,0
2020-07-25 18:00,0.756,0.056,0,0
2020-07-25 19:00,1.688,0.062,0,0
2020-07-25 20:00,2.823,0.056,0,0
2020-07-25 21:00,4.053,0.059,0,0
2020-07-25 22:00,4.968,0.072,0,0
2020-07-25 23:00,5.648,0.072,0,0
2020-07-26 00:00,5.844,0.052,0,0
