,sst_SanPablo,upwelling_SanPablo,sst_Alameda,upwelling_Alameda,sst_SanGregorio,upwelling_SanGregorio,sst_Farallones,upwelling_Farallones
2023-06-22 03:00:00,0.6348525588854949,0.7986977838906145,0.694916050074592,0.8483644477764213,0.5413904485674216,0.7820974786297911,0.5200220461521358,0.7314035073515949
2023-06-22 03:30:00,0.6342918978799196,0.7982619385195941,0.694875692310653,0.848410056042086,0.5412208557259774,0.7820563972319892,0.5197997522743056,0.7314402695194302
2023-06-22 04:00:00,0.6338524963077137,0.7979203575297258,0.6948440631002226,0.8484458001788092,0.5410879423247879,0.7820242008948031,0.519625535985962,0.731469080787173
2023-06-22 04:30:00,0.6335094477413291,0.7976536792192903,0.6948193696171302,0.8484737062575198,0.5409841744854912,0.7819990646458382,0.5194895222533367,0.7314915742526498
2023-06-22 05:00:00,0.6332424255166775,0.797446102092619,0.6948001486978906,0.8484954277977005,0.5409034036500718,0.7819794990863936,0.5193836518518029,0.7315090827216548
2023-06-22 05:30:00,0.6330350653817668,0.7972849049449017,0.6947852224032279,0.8485122959872611,0.5408406798399048,0.781964305156183,0.5193014365950999,0.7315226791872662
2023-06-22 06:00:00,0.6328743285052583,0.7971599516792353,0.6947736521658583,0.8485253715000808,0.5407920589739255,0.7819525274589656,0.5192377067775559,0.7315332185969501
2023-06-22 06:30:00,0.6327499070878214,0.7970632292421361,0.694764696004927,0.8485354928479263,0.5407544230736046,0.7819434107098178,0.5191883755076938,0.731541376826227
2023-06-22 07:00:00,0.6326537011198675,0.7969884408666645,0.6947577708617377,0.8485433189448036,0.5407253219888012,0.7819363613955241,0.5191502312503364,0.7315476849873181
2023-06-22 07:30:00,0.6325793746864421,0.796930661153735,0.6947524206614835,0.8485493652003625,0.5407028391856213,0.7819309152636399,0.5191207619079939,0.7315525585219371
2023-06-22 08:00:00,0.632521989195509,0.7968860509519585,0.6947482899121117,0.8485540333557893,0.5406854808026265,0.7819267104479711,0.5190980094012494,0.7315563212502668
2023-06-22 08:30:00,0.6324777056072992,0.7968516258773742,0.6947451022700578,0.8485576357066494,0.5406720855789902,0.7819234656499823,0.5190804516070574,0.7315592248955818
2023-06-22 09:00:00,0.6323286540049587,0.7967357564834316,0.6947343731675838,0.8485697606538273,0.5406269993602032,0.7819125441696084,0.5190213548295901,0.7315689981096396
2023-06-22 09:30:00,0.6323253360754546,0.796712235986798,0.6947279937012479,0.8485697606538273,0.5407238951812805,0.7819895406062439,0.5188884745015571,0.7314865631736734
2023-06-22 10:00:00,0.6323243503106485,0.7967052479908888,0.6947260983465132,0.8485697606538273,0.5407526831619024,0.7820124164320656,0.5188489954376934,0.731462071556669
2023-06-22 10:30:00,0.6323230728938983,0.7966961925012119,0.6947236422252651,0.8485697606538273,0.5407899884586894,0.7820420603825301,0.5187978359550727,0.7314303337611929
2023-06-22 11:00:00,0.6323214183671269,0.7966844637133309,0.6947204610251139,0.8485697606538273,0.5408383067637691,0.7820804556123143,0.5187315735285036,0.7313892265561458
2023-06-22 11:30:00,0.6323192767959224,0.7966692823123271,0.6947163433724068,0.8485697606538273,0.5409008485688289,0.7821301532780838,0.5186458053758658,0.7313360185886815
2023-06-22 12:00:00,0.6323165071410822,0.7966496484842834,0.6947110180875287,0.8485697606538273,0.540981732740571,0.782194426359576,0.5185348829939274,0.7312672056982584
2023-06-22 12:30:00,0.6323129290941736,0.7966242840393298,0.6947041384869306,0.8485697606538273,0.5410862249525442,0.7822774591249588,0.5183915851793313,0.7311783080687508
2023-06-22 13:00:00,0.6323083132007594,0.7965915623960965,0.6946952633928068,0.8485697606538273,0.5412210261235171,0.7823845763329438,0.5182067224719518,0.731063624837072
2023-06-22 13:30:00,0.632302369212882,0.7965494260135457,0.6946838347381239,0.8485697606538273,0.5413946125680587,0.7825225135270283,0.5179686706815205,0.7309159447072039
2023-06-22 14:00:00,0.6322947328578082,0.7964952925958292,0.6946691521265554,0.8485697606538273,0.5416176223981262,0.7826997240822304,0.5176628409868602,0.7307262172157906
2023-06-22 14:30:00,0.632284951658427,0.7964259545743815,0.6946503455690022,0.8485697606538273,0.5419032696199809,0.7829267082593921,0.5172711120544898,0.7304832004356993
2023-06-22 15:00:00,0.6322724711908371,0.7963374816892385,0.6946263490607142,0.8485697606538273,0.5422677454634351,0.7832163321138956,0.5167712796664692,0.7301731195417834
2023-06-22 15:30:00,0.6322566243253848,0.7962251447197345,0.6945958798947613,0.8485697606538273,0.5427305325834081,0.7835840771700037,0.5161366258328187,0.7297793995012619
2023-06-22 16:00:00,0.6322366276445149,0.796083390090984,0.6945574317745473,0.8485697606538273,0.5433145096719116,0.7840481235488012,0.51533577532945,0.7292825760741909
2023-06-22 16:30:00,0.6322115913105425,0.7959059098256015,0.6945092937868201,0.8485697606538273,0.5440456632826163,0.7846291209750215,0.5143330908942214,0.7286605409811422
2023-06-22 17:00:00,0.6321805508110214,0.7956858665837013,0.6944496114392914,0.8485697606538273,0.5449521607485722,0.7853494520885997,0.5130899446026886,0.7278893306262607
2023-06-22 17:30:00,0.6321425303316771,0.7954163429077752,0.694376508509363,0.8485697606538273,0.5460624994580566,0.7862317618016319,0.5115672559015293,0.7269447006164271
2023-06-22 18:00:00,0.6320966463279302,0.7950910754316832,0.6942882861836953,0.8485697606538273,0.5474024821827658,0.7872965537999719,0.5097296395622675,0.7258046990262759
2023-06-22 18:30:00,0.6320422538680501,0.7947054922937956,0.6941837044358631,0.8485697606538273,0.5489909433160959,0.7885587944790904,0.5075512666033749,0.7244533023369769
2023-06-22 19:00:00,0.6319791254700833,0.794257980895496,0.694062325880604,0.8485697606538273,0.5508345261730007,0.7900237628239137,0.5050230265610516,0.7228848586923745
2023-06-22 19:30:00,0.6319076328422529,0.7937511762421404,0.6939248652106488,0.8485697606538273,0.5529223754976801,0.7916828329101648,0.5021598060417122,0.7211086032927778
2023-06-22 20:00:00,0.6318288817569371,0.7931929170522619,0.6937734485223029,0.8485697606538273,0.5552221986442643,0.7935103439958853,0.49900589031306514,0.7191520093786721
2023-06-22 20:30:00,0.6317447409678154,0.7925964507485613,0.6936116689151711,0.8485697606538273,0.5576794210891054,0.7954629294652062,0.495636121411887,0.7170615066857494
2023-06-22 21:00:00,0.6316577208918274,0.791979573445481,0.6934443532309126,0.8485697606538273,0.5602207293666015,0.7974823321554763,0.49215103945693744,0.7148994672624136
2023-06-22 21:30:00,0.6315707008158393,0.7913626961424007,0.693277037546654,0.8485697606538273,0.5627620376440976,0.7995017348457464,0.4886659575019879,0.7127374278390778
2023-06-22 22:00:00,0.6314865600267177,0.7907662298387,0.6931152579395222,0.8485697606538273,0.5652192600889387,0.8014543203150674,0.48529618860080975,0.7106469251461551
2023-06-22 22:30:00,0.6314078089414018,0.7902079706488215,0.6929638412511764,0.8485697606538273,0.5675190832355229,0.8032818314007878,0.4821422728721627,0.7086903312320494
2023-06-22 23:00:00,0.6313363163135715,0.7897011659954659,0.6928263805812211,0.8485697606538273,0.5696069325602023,0.804940901487039,0.47927905235282325,0.7069140758324527
2023-06-22 23:30:00,0.6312731879156046,0.7892536545971663,0.6927050020259621,0.8485697606538273,0.5714505154171071,0.8064058698318622,0.4767508123104999,0.7053456321878503
2023-06-23 00:00:00,0.6312187954557246,0.7888680714592787,0.6926004202781298,0.8485697606538273,0.5730389765504372,0.8076681105109808,0.47457243935160737,0.7039942354985513
2023-06-23 00:30:00,0.6311729114519776,0.7885428039831868,0.6925121979524621,0.8485697606538273,0.5743789592751464,0.8087329025093207,0.47273482301234565,0.7028542339084001
2023-06-23 01:00:00,0.6311348909726333,0.7882732803072606,0.6924390950225338,0.8485697606538273,0.5754892979846308,0.8096152122223529,0.4712121343111862,0.7019096038985665
2023-06-23 01:30:00,0.6311038504731122,0.7880532370653605,0.692379412675005,0.8485697606538273,0.5763957954505867,0.8103355433359312,0.46996898801965353,0.701138393543685
2023-06-23 02:00:00,0.6310788141391398,0.7878757567999779,0.6923312746872778,0.8485697606538273,0.5771269490612914,0.8109165407621515,0.4689663035844249,0.7005163584506363
2023-06-23 02:30:00,0.63105881745827,0.7877340021712275,0.6922928265670638,0.8485697606538273,0.5777109261497949,0.811380587140949,0.4681654530810562,0.7000195350235653
2023-06-23 03:00:00,0.6310429705928177,0.7876216652017235,0.692262357401111,0.8485697606538273,0.5781737132697679,0.811748332197057,0.4675307992474057,0.6996258149830438
2023-06-23 03:30:00,0.6310304901252277,0.7875331923165805,0.692238360892823,0.8485697606538273,0.5785381891132221,0.8120379560515605,0.4670309668593851,0.699315734089128
2023-06-23 04:00:00,0.6310207089258465,0.7874638542951328,0.6922195543352697,0.8485697606538273,0.5788238363350768,0.8122649402287222,0.46663923792701467,0.6990727173090366
2023-06-23 04:30:00,0.6310130725707728,0.7874097208774162,0.6922048717237013,0.8485697606538273,0.5790468461651443,0.8124421507839243,0.46633340823235436,0.6988829898176233
2023-06-23 05:00:00,0.6310071285828953,0.7873675844948654,0.6921934430690183,0.8485697606538273,0.5792204326096859,0.8125800879780088,0.4660953564419231,0.6987353096877552
2023-06-23 05:30:00,0.6310025126894812,0.7873348628516321,0.6921845679748946,0.8485697606538273,0.5793552337806588,0.8126872051859938,0.46591049373454363,0.6986206264560764
2023-06-23 06:00:00,0.6309989346425725,0.7873094984066785,0.6921776883742965,0.8485697606538273,0.579459725992632,0.8127702379513766,0.4657671959199475,0.6985317288265688
2023-06-23 06:30:00,0.6309961649877324,0.7872898645786348,0.6921723630894183,0.8485697606538273,0.5795406101643741,0.8128345110328689,0.4656562735380091,0.6984629159361457
2023-06-23 07:00:00,0.6309940234165279,0.787274683177631,0.6921682454367113,0.8485697606538273,0.5796031519694339,0.8128842086986383,0.46557050538537126,0.6984097079686814
2023-06-23 07:30:00,0.6309923688897564,0.78726295438975,0.6921650642365601,0.8485697606538273,0.5796514702745136,0.8129226039284225,0.4655042429588022,0.6983686007636343
2023-06-23 08:00:00,0.6309910914730062,0.7872538989000731,0.6921626081153119,0.8485697606538273,0.5796887755713006,0.812952247878887,0.4654530834761815,0.6983368629681582
2023-06-23 08:30:00,0.6309901057082001,0.787246910904164,0.6921607127605772,0.8485697606538273,0.5797175635519225,0.8129751237047087,0.46541360441231777,0.6983123713511538
2023-06-23 09:00:00,0.630986787778696,0.7872233904075303,0.6921543332942414,0.8485697606538273,0.5798144593729998,0.8130521201413442,0.4652807240842848,0.6982299364151876
2023-06-23 09:30:00,0.630851518345065,0.786988928193719,0.6920339933610874,0.8482848243951467,0.5798919760298616,0.8130720518430264,0.46517616824722724,0.698085887738422
2023-06-23 10:00:00,0.6308113294722035,0.7869192689081822,0.6919982400785913,0.8482001691499345,0.5799150064143591,0.8130779735993562,0.4651451044575029,0.6980430905313885
2023-06-23 10:30:00,0.6307592501739251,0.7868289999742455,0.6919519087005017,0.8480904674974041,0.5799448506517888,0.8130856473879515,0.46510485002249347,0.6979876311877473
2023-06-23 11:00:00,0.6306917963901658,0.7867120824782108,0.6918918996976495,0.8479483804917717,0.5799835052958525,0.8130955865786405,0.46505271195527204,0.6979157995253196
2023-06-23 11:30:00,0.6306044861795227,0.7865607478808356,0.6918142257943114,0.8477644672151542,0.5800335387399004,0.8131084515772261,0.464985225961486,0.6978228227161937
2023-06-23 12:00:00,0.6304915694821913,0.7863650296160218,0.6917137715568382,0.8475266155407842,0.5800982460772941,0.8131250896444209,0.46489794756096076,0.6977025775107638
2023-06-23 12:30:00,0.6303456952620723,0.7861121861489574,0.6915839972728275,0.8472193409895206,0.5801818398468727,0.8131465839418427,0.4647851948068444,0.6975472357767274
2023-06-23 13:00:00,0.6301575088382663,0.7857860030316748,0.6914165807245843,0.8468229385348459,0.580289680783651,0.8131743128644771,0.4646397370449853,0.6973468356966288
2023-06-23 13:30:00,0.6299151770247983,0.7853659698287737,0.691200994738519,0.8463124823406014,0.5804285499392843,0.8132100200104635,0.46445242787304075,0.697088776088251
2023-06-23 14:00:00,0.6296038487025658,0.7848263451279567,0.6909240272930236,0.8456566894909008,0.5806069578033383,0.8132558936648243,0.4642117881922423,0.6967572419666577
2023-06-23 14:30:00,0.6292050767277898,0.78413515453521,0.6905692672300878,0.8448167022779041,0.5808354755808222,0.8133146519801888,0.46390355937440353,0.6963325889334054
2023-06-23 15:00:00,0.628696257664511,0.7832532195643633,0.6901166058237461,0.843744908034782,0.5811270562555855,0.8133896255311773,0.46351027020593477,0.6957907465466144
2023-06-23 15:30:00,0.628050193149918,0.7821333973525717,0.6895418465569085,0.8423840151803279,0.5814972859515639,0.8134848219464109,0.46301089784735194,0.6951027512180743
2023-06-23 16:00:00,0.6272349438529203,0.7807203275270287,0.6888165751983238,0.8406667455921943,0.5819644676223669,0.813604947427447,0.4623807549512804,0.6942345906934502
2023-06-23 16:30:00,0.6262142317755824,0.7789511295131631,0.6879085177025602,0.8385166820286829,0.5825493905109306,0.8137553474704047,0.4615918006193507,0.6931476324638446
2023-06-23 17:00:00,0.6249487344874192,0.7767576458281166,0.6867826916014504,0.8358509943490595,0.5832745884836954,0.8139418161629267,0.4606136407741712,0.691800001998356
2023-06-23 17:30:00,0.6233986687910815,0.7740709203428319,0.685403704514165,0.8325858818371781,0.5841628594512831,0.8141702154858037,0.45941552519089074,0.6901493340945749
2023-06-23 18:00:00,0.6215280132537087,0.7708285171864214,0.6837395106436142,0.8286454676889726,0.5852348456310505,0.8144458531307639,0.4579696112818404,0.6881572694602386
2023-06-23 18:30:00,0.6193104745047591,0.7669848621171645,0.6817667185822314,0.8239743666305565,0.5865056145377147,0.8147726033774859,0.4562555757168174,0.6857958082351235
2023-06-23 19:00:00,0.6167367782799638,0.7625238800730639,0.6794770776534801,0.818553043027811,0.5879804808232387,0.8151518327717131,0.4542662499993055,0.6830550742375968
2023-06-23 19:30:00,0.6138220788376558,0.757471837896983,0.676884069561141,0.8124134183396837,0.5896507602829825,0.8155813083614163,0.45201334753803624,0.679951205266137
2023-06-23 20:00:00,0.6106114576670957,0.7519068752357748,0.6740278002127976,0.8056504537894222,0.59149061880025,0.8160543874722586,0.4495317138462856,0.6765322086842721
2023-06-23 20:30:00,0.6071811024183018,0.7459610479767814,0.6709760485328106,0.7984246337035389,0.5934563967561232,0.8165598439944585,0.4468802377898328,0.6728792168651963
2023-06-23 21:00:00,0.6036333608587965,0.7398117552818669,0.6678198663070231,0.7909515469935807,0.5954894433781202,0.8170825971731452,0.44413802856738627,0.6691012201409139
2023-06-23 21:30:00,0.6000856192992912,0.7336624625869524,0.6646636840812356,0.7834784602836227,0.5975224900001173,0.8176053503518319,0.44139581934493965,0.6653232234166314
2023-06-23 22:00:00,0.5966552640504973,0.727716635327959,0.6616119324012485,0.7762526401977392,0.5994882679559904,0.8181108068740318,0.4387443432884869,0.6616702315975556
2023-06-23 22:30:00,0.5934446428799371,0.7221516726667508,0.6587556630529051,0.7694896756474777,0.601328126473258,0.8185838859848741,0.43626270959673624,0.6582512350156907
2023-06-23 23:00:00,0.5905299434376292,0.7170996304906699,0.656162654960566,0.7633500509593505,0.6029984059330017,0.8190133615745773,0.434009807135467,0.6551473660442308
2023-06-23 23:30:00,0.5879562472128339,0.7126386484465693,0.6538730140318147,0.757928727356605,0.6044732722185258,0.8193925909688045,0.43202048141795507,0.6524066320467041
2023-06-24 00:00:00,0.5857387084638843,0.7087949933773124,0.651900221970432,0.7532576262981888,0.6057440411251899,0.8197193412155265,0.4303064458529321,0.6500451708215891
2023-06-24 00:30:00,0.5838680529265114,0.705552590220902,0.6502360280998811,0.7493172121499834,0.6068160273049573,0.8199949788604867,0.42886053194388174,0.6480531061872528
2023-06-24 01:00:00,0.5823179872301738,0.7028658647356173,0.6488570410125957,0.7460520996381019,0.607704298272545,0.8202233781833637,0.42766241636060126,0.6464024382834717
2023-06-24 01:30:00,0.5810524899420105,0.7006723810505708,0.6477312149114859,0.7433864119584785,0.6084294962453098,0.8204098468758857,0.4266842565154218,0.6450548078179831
2023-06-24 02:00:00,0.5800317778646726,0.6989031830367052,0.6468231574157223,0.7412363483949671,0.6090144191338736,0.8205602469188433,0.42589530218349214,0.6439678495883775
2023-06-24 02:30:00,0.579216528567675,0.6974901132111622,0.6460978860571376,0.7395190788068335,0.6094816008046765,0.8206803723998795,0.42526515928742054,0.6430996890637534
2023-06-24 03:00:00,0.578570464053082,0.6963702909993705,0.6455231267903,0.7381581859523795,0.609851830500655,0.820775568815113,0.4247657869288377,0.6424116937352132
2023-06-24 03:30:00,0.5780616449898032,0.6954883560285239,0.6450704653839583,0.7370863917092574,0.6101434111754183,0.8208505423661016,0.424372497760369,0.6418698513484222
2023-06-24 04:00:00,0.5776628730150272,0.6947971654357772,0.6447157053210226,0.7362464044962607,0.6103719289529022,0.8209093006814661,0.42406426894253024,0.64144519831517
2023-06-24 04:30:00,0.5773515446927947,0.6942575407349602,0.6444387378755271,0.7355906116465599,0.6105503368169561,0.8209551743358269,0.4238236292617317,0.6411136641935766
2023-06-24 05:00:00,0.5771092128793267,0.6938375075320591,0.6442231518894618,0.7350801554523156,0.6106892059725895,0.8209908814818133,0.4236363200897872,0.6408556045851989
2023-06-24 05:30:00,0.5769210264555207,0.6935113244147765,0.6440557353412186,0.7346837529976409,0.6107970469093678,0.8210186104044477,0.4234908623279281,0.6406552045051003
2023-06-24 06:00:00,0.5767751522354017,0.693258480947712,0.6439259610572079,0.7343764784463772,0.6108806406789463,0.8210401047018695,0.4233781095738117,0.6404998627710639
2023-06-24 06:30:00,0.5766622355380703,0.6930627626828982,0.6438255068197347,0.7341386267720074,0.61094534801634,0.8210567427690643,0.4232908311732865,0.640379617565634
2023-06-24 07:00:00,0.5765749253274272,0.6929114280855231,0.6437478329163966,0.7339547134953898,0.6109953814603879,0.8210696077676499,0.42322334517950044,0.6402866407565081
2023-06-24 07:30:00,0.5765074715436679,0.6927945105894884,0.6436878239135444,0.7338126264897573,0.6110340361044516,0.8210795469583388,0.423171207112279,0.6402148090940804
2023-06-24 08:00:00,0.5764553922453894,0.6927042416555517,0.6436414925354548,0.7337029248372271,0.6110638803418813,0.8210872207469342,0.4231309526772695,0.6401593497504392
2023-06-24 08:30:00,0.5764152033725279,0.6926345823700149,0.6436057392529586,0.7336182695920147,0.6110869107263788,0.8210931425032639,0.42309988888754524,0.6401165525434057
2023-06-24 09:00:00,0.576279933938897,0.6924001201562036,0.6434853993198048,0.7333333333333342,0.6111644273832406,0.8211130742049462,0.4229953330504877,0.6399725038666401
2023-06-24 09:30:00,0.5764866664695405,0.6925981874962764,0.6436382165361231,0.7334649756169799,0.6111921119035484,0.821058466803077,0.4230883492801108,0.6400288060780602
2023-06-24 10:00:00,0.5765480871997629,0.692657033777617,0.6436836188972688,0.7335040868548895,0.611200337040869,0.8210422428131325,0.42311598462481537,0.6400455335999834
2023-06-24 10:30:00,0.5766276800895845,0.6927332905327905,0.6437424541653488,0.7335547696852379,0.6112109956970938,0.821021218734789,0.4231517962626499,0.6400672101870998
2023-06-24 11:00:00,0.5767307698345752,0.692832059272841,0.6438186583689708,0.7336204147455909,0.6112248009271166,0.8209939880753675,0.4231981799612482,0.6400952859843614
2023-06-24 11:30:00,0.5768642061942373,0.6929599026497154,0.6439172948679086,0.733705383797402,0.6112426700142766,0.8209587415038998,0.4232582176680947,0.6401316264776038
2023-06-24 12:00:00,0.5770367769958193,0.6931252401490301,0.6440448596465793,0.7338152727168678,0.6112657797776314,0.8209131577581606,0.4233358633354516,0.6401786249723515
2023-06-24 12:30:00,0.5772597168416616,0.6933388354749558,0.6442096573518171,0.7339572354274819,0.611295634695338,0.8208542692720735,0.42343617180566884,0.6402393411368348
2023-06-24 13:00:00,0.577547322508233,0.6936143861548144,0.6444222561974174,0.734140375771283,0.611334149315616,0.8207782996210204,0.4235655757008345,0.64031766860177
2023-06-24 13:30:00,0.577917678675986,0.693969218849979,0.6446960244255051,0.7343762096361012,0.6113837454426279,0.8206804718237973,0.42373221195413635,0.6404185326079944
2023-06-24 14:00:00,0.5783934823382659,0.6944250792096978,0.6450477397117127,0.7346791899192455,0.6114474625369328,0.8205547905789732,0.4239462927403986,0.6405481145286762
2023-06-24 14:30:00,0.579002926299716,0.6950089783376779,0.645498242249465,0.7350672691179553,0.6115290760288914,0.8203938088930429,0.42422050299305786,0.6407140924841509
2023-06-24 15:00:00,0.5797805554341611,0.6957540131599349,0.646073067698,0.7355624445737442,0.611633211984164,0.8201884019040334,0.42457038566467226,0.6409258745379852
2023-06-24 15:30:00,0.5807679370508032,0.6967000086925994,0.6468029427187794,0.7361911853454068,0.6117654368755848,0.8199275898075029,0.4250146433482276,0.6411947812666919
2023-06-24 16:00:00,0.5820138840896111,0.6978937318820762,0.6477239499620906,0.7369845743344534,0.6119322874723001,0.8195984789005545,0.42557523870058567,0.6415341065454905
2023-06-24 16:30:00,0.5835738402832785,0.6993883025379288,0.6488770735771927,0.7379779167710909,0.61214118850393,0.8191864239883415,0.4262771178052456,0.6419589501013099
2023-06-24 17:00:00,0.5855079021765093,0.7012412982591931,0.6503067370839033,0.7392094806838653,0.6124001877799173,0.8186755508581443,0.42714732020931845,0.6424856788230717
2023-06-24 17:30:00,0.5878768705048745,0.7035109713196237,0.6520578845417333,0.7407179825130628,0.6127174274111986,0.8180497992886181,0.42821320230012994,0.6431308513813344
2023-06-24 18:00:00,0.5907357968921804,0.7062500658551342,0.6541712102520474,0.7425384778034191,0.6131002796182583,0.8172946276585898,0.42949953373761307,0.643909460714814
2023-06-24 18:30:00,0.5941248655462356,0.7094970817531336,0.656676418484213,0.7446965548881586,0.6135541256563526,0.8163994215031869,0.4310243948088378,0.6448324507216807
2023-06-24 19:00:00,0.5980582503426211,0.7132655987914447,0.6595839866033744,0.7472012393490015,0.6140808636154681,0.8153604368614684,0.432794162838464,0.6459036815614221
2023-06-24 19:30:00,0.6025127909997334,0.7175334274512807,0.6628767944700317,0.7500377832778627,0.6146773919939479,0.8141837914102267,0.4347984172020015,0.6471168456874354
2023-06-24 20:00:00,0.6074195893924765,0.7222345574713088,0.6665039124135907,0.75316231401233,0.6153344843215434,0.8128876842572337,0.43700615821205424,0.6484531791596985
2023-06-24 20:30:00,0.612662207791577,0.7272574316077342,0.6703792693662491,0.7565006868179662,0.6160365478772122,0.8115028718676446,0.4393649964428788,0.6498809709473906
2023-06-24 21:00:00,0.6180842279108212,0.7324521878441984,0.6743872405300806,0.7599532983070655,0.6167626359564966,0.8100706713780916,0.4418045538113433,0.6513576215844629
2023-06-24 21:30:00,0.6235062480300654,0.7376469440806627,0.678395211693912,0.7634059097961647,0.6174887240357811,0.8086384708885387,0.4442441111798079,0.6528342722215351
2023-06-24 22:00:00,0.6287488664291658,0.7426698182170879,0.6822705686465704,0.7667442826018009,0.61819078759145,0.8072536584989496,0.44660294941063244,0.6542620640092273
2023-06-24 22:30:00,0.6336556648219089,0.7473709482371161,0.6858976865901295,0.7698688133362682,0.6188478799190454,0.8059575513459566,0.44881069042068517,0.6555983974814903
2023-06-24 23:00:00,0.6381102054790213,0.7516387768969521,0.6891904944567868,0.7727053572651295,0.6194444082975252,0.8047809058947148,0.4508149447842227,0.6568115616075036
2023-06-24 23:30:00,0.6420435902754068,0.7554072939352632,0.6920980625759482,0.7752100417259724,0.6199711462566407,0.8037419212529964,0.4525847128138489,0.657882792447245
2023-06-25 00:00:00,0.645432658929462,0.7586543098332627,0.6946032708081138,0.7773681188107119,0.620424992294735,0.8028467150975934,0.4541095738850736,0.6588057824541117
2023-06-25 00:30:00,0.6482915853167679,0.7613934043687731,0.6967165965184279,0.7791886141010682,0.6208078445017947,0.8020915434675652,0.45539590532255675,0.6595843917875913
